,Unnamed: 0,result,champion,d,f,mainRune,minorRune,kill,death,assist,player
261,261,Defeat,Xayah,Flash,Heal,Lethal Tempo,Inspiration,4.0,3.0,3.0,0.0
262,262,Victory,Kalista,Flash,Exhaust,Hail of Blades,Precision,4.0,2.0,6.0,0.0
263,263,Victory,Kalista,Flash,Cleanse,Hail of Blades,Precision,1.0,3.0,4.0,0.0
264,264,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,6.0,2.0,3.0,0.0
265,265,Victory,Kai'Sa,Flash,Cleanse,Hail of Blades,Precision,21.0,3.0,9.0,0.0
266,266,Defeat,Tristana,Flash,Heal,Hail of Blades,Precision,3.0,2.0,0.0,0.0
267,267,Victory,Kalista,Flash,Cleanse,Hail of Blades,Precision,12.0,3.0,3.0,0.0
268,268,Defeat,Kalista,Flash,Heal,Hail of Blades,Precision,7.0,6.0,3.0,0.0
269,269,Victory,Kalista,Flash,Cleanse,Hail of Blades,Inspiration,3.0,2.0,8.0,0.0
270,270,Defeat,Kalista,Flash,Heal,Hail of Blades,Inspiration,11.0,4.0,4.0,0.0
271,271,Victory,Kalista,Flash,Heal,Hail of Blades,Inspiration,7.0,2.0,5.0,0.0
272,272,Defeat,Kalista,Flash,Exhaust,Hail of Blades,Precision,3.0,5.0,2.0,0.0
273,273,Defeat,Gnar,Flash,Teleport,Grasp of the Undying,Domination,1.0,3.0,0.0,0.0
274,274,Victory,Kalista,Flash,Heal,Hail of Blades,Precision,10.0,1.0,6.0,0.0
275,275,Defeat,Kalista,Flash,Exhaust,Hail of Blades,Precision,4.0,2.0,2.0,0.0
276,276,Victory,Kalista,Flash,Cleanse,Hail of Blades,Precision,6.0,1.0,6.0,0.0
277,277,Defeat,Kalista,Flash,Exhaust,Hail of Blades,Precision,12.0,7.0,10.0,0.0
278,278,Victory,Kalista,Flash,Cleanse,Hail of Blades,Precision,2.0,2.0,6.0,0.0
279,279,Victory,Kalista,Flash,Heal,Hail of Blades,Precision,12.0,3.0,6.0,0.0
280,280,Defeat,Kalista,Flash,Exhaust,Hail of Blades,Precision,1.0,12.0,0.0,0.0
281,281,Defeat,Kalista,Flash,Cleanse,Hail of Blades,Precision,10.0,7.0,6.0,0.0
282,282,Victory,Kalista,Flash,Heal,Hail of Blades,Precision,5.0,5.0,9.0,0.0
283,283,Victory,Kalista,Flash,Heal,Hail of Blades,Precision,16.0,3.0,10.0,0.0
284,284,Defeat,Kalista,Flash,Heal,Hail of Blades,Precision,6.0,14.0,10.0,0.0
285,285,Victory,Kalista,Flash,Exhaust,Hail of Blades,Precision,4.0,2.0,9.0,0.0
286,286,Defeat,Kalista,Flash,Cleanse,Hail of Blades,Precision,4.0,5.0,1.0,0.0
287,287,Defeat,Sion,Flash,Teleport,Glacial Augment,Resolve,1.0,7.0,4.0,0.0
288,288,Victory,Kalista,Flash,Heal,Hail of Blades,Precision,12.0,2.0,6.0,0.0
289,289,Victory,Kalista,Flash,Cleanse,Hail of Blades,Precision,9.0,2.0,4.0,0.0
290,290,Victory,Kalista,Flash,Exhaust,Hail of Blades,Precision,11.0,0.0,8.0,0.0
291,291,Defeat,Kalista,Flash,Exhaust,Hail of Blades,Precision,3.0,2.0,1.0,0.0
292,292,Defeat,Jinx,Flash,Cleanse,Lethal Tempo,Inspiration,0.0,3.0,1.0,0.0
293,293,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,7.0,5.0,11.0,0.0
294,294,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,11.0,1.0,4.0,0.0
295,295,Defeat,Kalista,Flash,Exhaust,Hail of Blades,Precision,7.0,3.0,7.0,0.0
296,296,Victory,Kalista,Flash,Heal,Hail of Blades,Precision,5.0,1.0,1.0,0.0
297,297,Victory,Kalista,Flash,Heal,Hail of Blades,Precision,20.0,1.0,5.0,0.0
298,298,Defeat,Kai'Sa,Flash,Cleanse,Hail of Blades,Precision,2.0,4.0,2.0,0.0
299,299,Defeat,Tristana,Flash,Heal,Hail of Blades,Precision,2.0,6.0,3.0,0.0
300,300,Victory,Tristana,Flash,Cleanse,Hail of Blades,Inspiration,4.0,3.0,13.0,0.0
301,301,Victory,Kalista,Flash,Heal,Hail of Blades,Precision,9.0,4.0,8.0,0.0
302,302,Victory,Kalista,Flash,Heal,Hail of Blades,Precision,10.0,1.0,5.0,0.0
303,303,Defeat,Aphelios,Flash,Heal,Lethal Tempo,Domination,2.0,4.0,3.0,0.0
304,304,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,2.0,1.0,1.0,0.0
305,305,Victory,Jinx,Flash,Cleanse,Lethal Tempo,Inspiration,3.0,3.0,5.0,0.0
306,306,Defeat,Jinx,Flash,Heal,Lethal Tempo,Inspiration,4.0,6.0,11.0,0.0
307,307,Victory,Jinx,Flash,Heal,Lethal Tempo,Inspiration,9.0,2.0,4.0,0.0
308,308,Victory,Irelia,Flash,Teleport,Conqueror,Inspiration,14.0,0.0,6.0,0.0
309,309,Victory,Ezreal,Flash,Cleanse,Conqueror,Sorcery,7.0,3.0,9.0,0.0
310,310,Victory,Ezreal,Flash,Heal,Conqueror,Sorcery,9.0,2.0,6.0,0.0
311,311,Defeat,Senna,Flash,Exhaust,Grasp of the Undying,Precision,0.0,9.0,12.0,0.0
312,312,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,6.0,2.0,4.0,0.0
313,313,Defeat,Aphelios,Flash,Heal,Lethal Tempo,Domination,7.0,7.0,6.0,0.0
314,314,Victory,Aphelios,Flash,Heal,Lethal Tempo,Domination,2.0,0.0,2.0,0.0
315,315,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,9.0,1.0,3.0,0.0
316,316,Victory,Vayne,Flash,Heal,Press the Attack,Domination,4.0,3.0,6.0,0.0
317,317,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,2.0,3.0,1.0,0.0
318,318,Defeat,Nautilus,Flash,Exhaust,Aftershock,Inspiration,0.0,5.0,10.0,0.0
319,319,Defeat,Senna,Flash,Heal,Glacial Augment,Precision,2.0,4.0,13.0,0.0
320,320,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,1.0,3.0,1.0,0.0
321,321,Defeat,Aphelios,Flash,Heal,Lethal Tempo,Domination,3.0,9.0,4.0,0.0
322,322,Defeat,Kalista,Flash,Heal,Hail of Blades,Precision,3.0,6.0,2.0,0.0
323,323,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,6.0,2.0,3.0,0.0
324,324,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,5.0,7.0,2.0,0.0
325,325,Defeat,Aphelios,Flash,Heal,Lethal Tempo,Domination,4.0,3.0,5.0,0.0
326,326,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,0.0,5.0,4.0,0.0
327,327,Defeat,Aphelios,Flash,Cleanse,Conqueror,Domination,1.0,6.0,4.0,0.0
328,328,Defeat,Tristana,Flash,Heal,Hail of Blades,Precision,6.0,8.0,2.0,0.0
329,329,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,6.0,5.0,3.0,0.0
330,330,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,5.0,5.0,4.0,0.0
331,331,Defeat,Tristana,Flash,Heal,Hail of Blades,Precision,2.0,6.0,2.0,0.0
332,332,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,5.0,9.0,4.0,0.0
333,333,Victory,Xayah,Flash,Heal,Lethal Tempo,Inspiration,6.0,0.0,12.0,0.0
334,334,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,19.0,4.0,10.0,0.0
335,335,Defeat,Ezreal,Flash,Heal,Conqueror,Sorcery,6.0,4.0,3.0,0.0
336,336,Defeat,Jinx,Flash,Cleanse,Lethal Tempo,Domination,4.0,3.0,6.0,0.0
337,337,Victory,Kai'Sa,Flash,Cleanse,Hail of Blades,Inspiration,9.0,1.0,6.0,0.0
338,338,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,14.0,4.0,10.0,0.0
339,339,Victory,Senna,Flash,Exhaust,Glacial Augment,Precision,7.0,4.0,22.0,0.0
340,340,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,3.0,1.0,5.0,0.0
341,341,Defeat,Tristana,Flash,Heal,Hail of Blades,Precision,7.0,6.0,4.0,0.0
342,342,Defeat,Kai'Sa,Flash,Cleanse,Hail of Blades,Inspiration,1.0,0.0,3.0,0.0
343,343,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,14.0,1.0,10.0,0.0
344,344,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,0.0,5.0,0.0,0.0
345,345,Defeat,Kai'Sa,Flash,Cleanse,Hail of Blades,Inspiration,7.0,1.0,7.0,0.0
346,346,Defeat,Tristana,Flash,Cleanse,Hail of Blades,Inspiration,6.0,8.0,6.0,0.0
347,347,Defeat,Aphelios,Flash,Heal,Conqueror,Domination,3.0,5.0,5.0,0.0
348,348,Defeat,Tristana,Flash,Cleanse,Hail of Blades,Precision,2.0,5.0,4.0,0.0
349,349,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,10.0,4.0,7.0,0.0
350,350,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,9.0,0.0,6.0,0.0
351,351,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,4.0,0.0,9.0,0.0
352,352,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,10.0,0.0,5.0,0.0
353,353,Defeat,Yasuo,Flash,Exhaust,Conqueror,Domination,3.0,3.0,1.0,0.0
354,354,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,6.0,1.0,8.0,0.0
355,355,Defeat,Alistar,Flash,Ignite,Aftershock,Inspiration,2.0,4.0,2.0,0.0
356,356,Defeat,Tristana,Flash,Heal,Hail of Blades,Precision,13.0,5.0,4.0,0.0
357,357,Defeat,Tristana,Flash,Heal,Hail of Blades,Precision,1.0,10.0,6.0,0.0
358,358,Victory,Aphelios,Flash,Heal,Conqueror,Domination,5.0,3.0,3.0,0.0
359,359,Defeat,Tristana,Flash,Heal,Hail of Blades,Precision,8.0,4.0,6.0,0.0
360,360,Victory,Ezreal,Flash,Heal,Conqueror,Sorcery,5.0,4.0,10.0,0.0
361,361,Defeat,Xayah,Flash,Heal,Lethal Tempo,Inspiration,0.0,3.0,3.0,0.0
362,362,Victory,Alistar,Flash,Ignite,Aftershock,Inspiration,3.0,2.0,3.0,0.0
363,363,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,4.0,2.0,4.0,0.0
364,364,Victory,Xayah,Flash,Heal,Lethal Tempo,Inspiration,11.0,5.0,5.0,0.0
365,365,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,3.0,3.0,1.0,0.0
366,366,Defeat,Tristana,Flash,Cleanse,Hail of Blades,Precision,5.0,2.0,3.0,0.0
367,367,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,7.0,3.0,14.0,0.0
368,368,Defeat,Tristana,Flash,Heal,Hail of Blades,Precision,3.0,5.0,3.0,0.0
369,369,Defeat,Tristana,Flash,Heal,Hail of Blades,Precision,3.0,9.0,4.0,0.0
370,370,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,12.0,2.0,9.0,0.0
371,371,Defeat,Ashe,Flash,Heal,Lethal Tempo,Inspiration,1.0,6.0,9.0,0.0
372,372,Victory,Tristana,Flash,Cleanse,Hail of Blades,Precision,4.0,0.0,7.0,0.0
373,373,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,11.0,6.0,12.0,0.0
374,374,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,15.0,9.0,9.0,0.0
375,375,Defeat,Tristana,Flash,Cleanse,Hail of Blades,Precision,0.0,11.0,4.0,0.0
376,376,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,5.0,3.0,1.0,0.0
377,377,Victory,Lillia,Flash,Smite,Dark Harvest,Sorcery,2.0,0.0,5.0,0.0
378,378,Defeat,Senna,Flash,Heal,Glacial Augment,Precision,3.0,4.0,5.0,0.0
379,379,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,1.0,1.0,1.0,0.0
380,380,Defeat,Tristana,Flash,Heal,Hail of Blades,Precision,1.0,7.0,3.0,0.0
381,381,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,11.0,5.0,7.0,0.0
382,382,Victory,Sion,Flash,Teleport,Glacial Augment,Resolve,6.0,3.0,17.0,0.0
383,383,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,0.0,7.0,0.0,0.0
384,384,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,7.0,1.0,7.0,0.0
385,385,Defeat,Aphelios,Flash,Cleanse,Lethal Tempo,Domination,1.0,11.0,5.0,0.0
386,386,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,5.0,10.0,8.0,0.0
387,387,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,14.0,2.0,8.0,0.0
388,388,Victory,Ashe,Flash,Heal,Lethal Tempo,Inspiration,8.0,3.0,13.0,0.0
389,389,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,1.0,4.0,7.0,0.0
390,390,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,6.0,2.0,6.0,0.0
391,391,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,10.0,3.0,13.0,0.0
392,392,Victory,Jinx,Flash,Cleanse,Lethal Tempo,Domination,15.0,1.0,6.0,0.0
393,393,Victory,Caitlyn,Flash,Heal,Lethal Tempo,Domination,4.0,4.0,10.0,0.0
394,394,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,7.0,2.0,11.0,0.0
395,395,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,7.0,1.0,7.0,0.0
396,396,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,10.0,5.0,5.0,0.0
397,397,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,3.0,1.0,2.0,0.0
398,398,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,0.0,2.0,3.0,0.0
399,399,Victory,Senna,Flash,Heal,Glacial Augment,Precision,7.0,2.0,11.0,0.0
400,400,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,14.0,2.0,6.0,0.0
401,401,Victory,Jinx,Flash,Cleanse,Lethal Tempo,Inspiration,5.0,1.0,6.0,0.0
402,402,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,10.0,1.0,11.0,0.0
403,403,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,3.0,3.0,1.0,0.0
404,404,Defeat,Aphelios,Flash,Heal,Lethal Tempo,Domination,2.0,4.0,0.0,0.0
405,405,Victory,Ezreal,Flash,Heal,Conqueror,Inspiration,7.0,5.0,9.0,0.0
406,406,Defeat,Ashe,Flash,Heal,Lethal Tempo,Inspiration,3.0,10.0,17.0,0.0
407,407,Defeat,Ashe,Flash,Heal,Lethal Tempo,Inspiration,4.0,6.0,13.0,0.0
408,408,Victory,Tristana,Flash,Cleanse,Hail of Blades,Precision,14.0,5.0,3.0,0.0
409,409,Victory,Aphelios,Flash,Heal,Lethal Tempo,Domination,13.0,0.0,4.0,0.0
410,410,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,8.0,2.0,7.0,0.0
411,411,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,12.0,1.0,3.0,0.0
412,412,Victory,Aphelios,Flash,Heal,Lethal Tempo,Domination,5.0,1.0,2.0,0.0
413,413,Victory,Lucian,Flash,Exhaust,Press the Attack,Inspiration,5.0,1.0,5.0,0.0
414,414,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,5.0,2.0,3.0,0.0
415,415,Victory,Jinx,Flash,Cleanse,Lethal Tempo,Inspiration,10.0,4.0,9.0,0.0
416,416,Defeat,Tristana,Flash,Heal,Hail of Blades,Precision,5.0,7.0,0.0,0.0
417,417,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,6.0,1.0,9.0,0.0
418,418,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,2.0,10.0,3.0,0.0
419,419,Victory,Aphelios,Flash,Heal,Lethal Tempo,Domination,9.0,2.0,13.0,0.0
420,420,Defeat,Senna,Flash,Heal,Glacial Augment,Precision,4.0,4.0,8.0,0.0
421,421,Defeat,Ezreal,Flash,Teleport,Conqueror,Inspiration,7.0,5.0,5.0,0.0
422,422,Defeat,Irelia,Flash,Cleanse,Conqueror,Inspiration,0.0,5.0,1.0,0.0
423,423,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,9.0,3.0,12.0,0.0
424,424,Defeat,Tristana,Flash,Heal,Hail of Blades,Precision,5.0,3.0,4.0,0.0
425,425,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,11.0,7.0,12.0,0.0
426,426,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,5.0,1.0,2.0,0.0
427,427,Defeat,Varus,Flash,Heal,Arcane Comet,Inspiration,0.0,4.0,0.0,0.0
428,428,Victory,Ashe,Flash,Heal,Lethal Tempo,Inspiration,4.0,2.0,10.0,0.0
429,429,Victory,Morgana,Flash,Ignite,Guardian,Inspiration,3.0,5.0,24.0,0.0
430,430,Victory,Hecarim,Ghost,Smite,Phase Rush,Domination,10.0,4.0,3.0,0.0
431,431,Defeat,Rell,Flash,Ignite,Aftershock,Inspiration,2.0,6.0,10.0,0.0
432,432,Defeat,Udyr,Flash,Smite,Phase Rush,Precision,4.0,2.0,3.0,0.0
433,433,Defeat,Aphelios,Flash,Heal,Conqueror,Domination,7.0,3.0,5.0,0.0
434,434,Victory,Senna,Flash,Heal,Glacial Augment,Precision,10.0,3.0,15.0,0.0
435,435,Defeat,Varus,Flash,Heal,Arcane Comet,Inspiration,4.0,3.0,4.0,0.0
436,436,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,0.0,5.0,1.0,0.0
437,437,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,6.0,1.0,7.0,0.0
438,438,Defeat,Tristana,Flash,Heal,Press the Attack,Domination,3.0,6.0,3.0,0.0
439,439,Victory,Ashe,Flash,Heal,Lethal Tempo,Inspiration,6.0,8.0,13.0,0.0
440,440,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,1.0,5.0,3.0,0.0
441,441,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,1.0,6.0,1.0,0.0
442,442,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,10.0,1.0,3.0,0.0
443,443,Victory,Irelia,Flash,Ignite,Conqueror,Inspiration,10.0,2.0,4.0,0.0
444,444,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,3.0,3.0,1.0,0.0
445,445,Victory,Jinx,Flash,Cleanse,Lethal Tempo,Domination,8.0,0.0,5.0,0.0
446,446,Victory,Jinx,Flash,Cleanse,Lethal Tempo,Domination,10.0,2.0,7.0,0.0
447,447,Victory,Jinx,Flash,Cleanse,Lethal Tempo,Domination,1.0,2.0,0.0,0.0
448,448,Victory,Varus,Flash,Heal,Arcane Comet,Inspiration,5.0,9.0,6.0,0.0
449,449,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,2.0,2.0,2.0,0.0
450,450,Defeat,Ezreal,Flash,Heal,Conqueror,Inspiration,1.0,5.0,1.0,0.0
451,451,Victory,Gnar,Flash,Teleport,Grasp of the Undying,Domination,10.0,3.0,12.0,0.0
452,452,Remake,Tristana,Flash,Heal,Press the Attack,Domination,0.0,0.0,0.0,0.0
453,453,Defeat,Alistar,Flash,Ignite,Aftershock,Inspiration,0.0,12.0,4.0,0.0
454,454,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,2.0,0.0,4.0,0.0
455,455,Defeat,Jayce,Flash,Teleport,Phase Rush,Inspiration,0.0,6.0,2.0,0.0
456,456,Victory,Ashe,Flash,Heal,Lethal Tempo,Inspiration,3.0,1.0,11.0,0.0
457,457,Victory,Irelia,Flash,Teleport,Conqueror,Domination,4.0,3.0,2.0,0.0
458,458,Defeat,Sion,Flash,Teleport,Glacial Augment,Resolve,3.0,9.0,13.0,0.0
459,459,Victory,Jinx,Flash,Cleanse,Lethal Tempo,Domination,8.0,1.0,6.0,0.0
460,460,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,10.0,5.0,9.0,0.0
461,461,Defeat,Kalista,Flash,Heal,Hail of Blades,Precision,1.0,6.0,1.0,0.0
462,462,Victory,Jinx,Flash,Cleanse,Lethal Tempo,Domination,13.0,5.0,19.0,0.0
463,463,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,6.0,4.0,5.0,0.0
464,464,Victory,Tristana,Flash,Heal,Hail of Blades,Inspiration,10.0,5.0,7.0,0.0
465,465,Victory,Xayah,Flash,Heal,Lethal Tempo,Domination,6.0,3.0,10.0,0.0
466,466,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,8.0,3.0,4.0,0.0
467,467,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,8.0,1.0,8.0,0.0
468,468,Victory,Lillia,Flash,Smite,Dark Harvest,Inspiration,1.0,3.0,12.0,0.0
469,469,Defeat,Alistar,Flash,Ignite,Aftershock,Inspiration,0.0,3.0,3.0,0.0
470,470,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,8.0,3.0,5.0,0.0
471,471,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,4.0,5.0,5.0,0.0
472,472,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,8.0,7.0,12.0,0.0
473,473,Victory,Jinx,Flash,Cleanse,Lethal Tempo,Domination,11.0,0.0,7.0,0.0
474,474,Defeat,Ezreal,Flash,Heal,Conqueror,Inspiration,3.0,8.0,16.0,0.0
475,475,Victory,Jinx,Flash,Cleanse,Lethal Tempo,Domination,11.0,3.0,10.0,0.0
476,476,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,4.0,4.0,13.0,0.0
477,477,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,29.0,4.0,6.0,0.0
478,478,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,6.0,3.0,4.0,0.0
479,479,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,5.0,1.0,6.0,0.0
480,480,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,5.0,0.0,4.0,0.0
481,481,Defeat,Draven,Flash,Cleanse,Press the Attack,Domination,6.0,7.0,11.0,0.0
482,482,Defeat,Jinx,Flash,Heal,Lethal Tempo,Inspiration,1.0,4.0,5.0,0.0
483,483,Victory,Aphelios,Flash,Heal,Lethal Tempo,Domination,6.0,2.0,10.0,0.0
484,484,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,4.0,0.0,7.0,0.0
485,485,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,8.0,5.0,11.0,0.0
486,486,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,4.0,0.0,1.0,0.0
487,487,Defeat,Tristana,Flash,Heal,Hail of Blades,Precision,3.0,4.0,1.0,0.0
488,488,Victory,Tristana,Flash,Cleanse,Hail of Blades,Precision,3.0,0.0,5.0,0.0
489,489,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,3.0,2.0,2.0,0.0
490,490,Defeat,Varus,Flash,Teleport,Arcane Comet,Inspiration,5.0,6.0,6.0,0.0
491,491,Defeat,Senna,Flash,Heal,Glacial Augment,Precision,3.0,7.0,6.0,0.0
492,492,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,0.0,2.0,1.0,0.0
493,493,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,5.0,6.0,2.0,0.0
494,494,Victory,Gnar,Flash,Teleport,Grasp of the Undying,Domination,5.0,5.0,8.0,0.0
495,495,Defeat,Ezreal,Flash,Cleanse,Conqueror,Inspiration,1.0,4.0,2.0,0.0
496,496,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,10.0,3.0,9.0,0.0
497,497,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,8.0,0.0,4.0,0.0
498,498,Victory,Jinx,Flash,Cleanse,Lethal Tempo,Domination,7.0,4.0,13.0,0.0
499,499,Defeat,Lucian,Flash,Heal,Press the Attack,Inspiration,10.0,6.0,2.0,0.0
500,500,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,6.0,6.0,1.0,0.0
501,501,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,11.0,9.0,18.0,0.0
502,502,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,14.0,7.0,12.0,0.0
503,503,Victory,Sion,Flash,Teleport,Glacial Augment,Resolve,1.0,4.0,27.0,0.0
504,504,Defeat,Alistar,Flash,Ignite,Aftershock,Inspiration,2.0,6.0,11.0,0.0
505,505,Defeat,Irelia,Flash,Ignite,Conqueror,Domination,1.0,5.0,2.0,0.0
506,506,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,13.0,5.0,10.0,0.0
507,507,Victory,Tristana,Flash,Cleanse,Hail of Blades,Precision,6.0,5.0,4.0,0.0
508,508,Defeat,Draven,Flash,Heal,Press the Attack,Domination,1.0,5.0,3.0,0.0
509,509,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,6.0,5.0,8.0,0.0
510,510,Defeat,Ezreal,Flash,Heal,Conqueror,Inspiration,12.0,7.0,9.0,0.0
511,511,Defeat,Ashe,Flash,Cleanse,Lethal Tempo,Inspiration,1.0,4.0,3.0,0.0
512,512,Defeat,Ezreal,Flash,Heal,Conqueror,Inspiration,7.0,4.0,10.0,0.0
513,513,Victory,Senna,Flash,Heal,Glacial Augment,Precision,10.0,0.0,13.0,0.0
514,514,Defeat,Ezreal,Flash,Heal,Conqueror,Inspiration,7.0,5.0,2.0,0.0
515,515,Defeat,Lucian,Flash,Cleanse,Press the Attack,Inspiration,3.0,5.0,2.0,0.0
516,516,Victory,Ashe,Flash,Heal,Lethal Tempo,Inspiration,14.0,3.0,15.0,0.0
517,517,Defeat,Jinx,Flash,Heal,Conqueror,Domination,5.0,3.0,2.0,0.0
518,518,Defeat,Ezreal,Flash,Teleport,Conqueror,Inspiration,4.0,10.0,8.0,0.0
519,519,Victory,Ezreal,Flash,Cleanse,Conqueror,Inspiration,13.0,4.0,8.0,0.0
520,520,Victory,Ezreal,Flash,Heal,Conqueror,Inspiration,6.0,5.0,5.0,0.0
521,521,Defeat,Ezreal,Flash,Heal,Conqueror,Inspiration,4.0,2.0,1.0,0.0
522,522,Victory,Ezreal,Flash,Heal,Conqueror,Inspiration,16.0,0.0,4.0,0.0
523,523,Victory,Ezreal,Flash,Teleport,Conqueror,Inspiration,2.0,3.0,8.0,0.0
524,524,Defeat,Ezreal,Flash,Heal,Conqueror,Inspiration,3.0,1.0,0.0,0.0
525,525,Victory,Ezreal,Flash,Heal,Conqueror,Inspiration,11.0,2.0,8.0,0.0
526,526,Defeat,Jinx,Flash,Heal,Lethal Tempo,Domination,0.0,2.0,5.0,0.0
527,527,Victory,Ezreal,Flash,Heal,Conqueror,Inspiration,14.0,5.0,9.0,0.0
528,528,Defeat,Draven,Flash,Heal,Hail of Blades,Precision,1.0,3.0,3.0,0.0
529,529,Defeat,Senna,Flash,Exhaust,Glacial Augment,Precision,1.0,12.0,13.0,0.0
530,530,Victory,Kalista,Flash,Heal,Hail of Blades,Precision,8.0,2.0,5.0,0.0
531,531,Victory,Twisted Fate,Flash,Teleport,Unsealed Spellbook,Resolve,2.0,3.0,2.0,0.0
532,532,Defeat,Kalista,Flash,Heal,Hail of Blades,Precision,1.0,4.0,5.0,0.0
533,533,Defeat,Sivir,Flash,Teleport,Dark Harvest,Sorcery,4.0,7.0,3.0,0.0
